gmap_id1,address1,avg_rating1,latitude1,longitude1,name1,main_category1,description1,state1,url1,num_of_reviews1,price1,first_main_category1,region1,city1,hash_tag1
0x80858091f1aaf95f:0x2b6cb037320a3f9f,"Pearl's Deluxe Burgers, 708 Post St, San Francisco, CA 94109",4.6,37.7878162,-122.41365929999999,Pearl's Deluxe Burgers,Food & Beverage,"No-frills counter-serve joint for creatively topped beef, buffalo, turkey & vegetarian burgers.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80858091f1aaf95f:0x2b6cb037320a3f9f?authuser=-1&hl=en&gl=us,1396,1.0,Food & Beverage,California,San Francisco,['Fast food restaurant' 'Hamburger restaurant']
0x80be163e36754563:0x1ece2cfc305c2564,"Mahogany Smoked Meats, 2345 N Sierra Hwy, Bishop, CA 93514",4.7,37.3760608,-118.4176756,Mahogany Smoked Meats,"Retail, Food & Beverage",,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80be163e36754563:0x1ece2cfc305c2564?authuser=-1&hl=en&gl=us,1334,,Food & Beverage,California,Bishop,['Gourmet grocery store' 'Deli' 'Restaurant']
0x808e33c3486fc3d9:0xc92a9dd425ccb7f1,"Total Wine & More, 5140 Cherry Ave #30, San Jose, CA 95118",4.6,37.2575895,-121.8748476,Total Wine & More,"Service, Retail","Liquor superstore chain with a fine wine focus, also offering tastings & classes.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808e33c3486fc3d9:0xc92a9dd425ccb7f1?authuser=-1&hl=en&gl=us,1253,,Retail,California,San Jose,['Liquor store' 'Beer store' 'Cigar shop']
0x80d955c794ec224f:0x27fa89a63a6b881a,"The Home Depot, 5920 Fairmount Ave, San Diego, CA 92120",4.3,32.782396999999996,-117.10246409999999,The Home Depot,"Finance & Legal, Retail","Chain home improvement retailer for tools, appliances & other products (some offer truck rentals).",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d955c794ec224f:0x27fa89a63a6b881a?authuser=-1&hl=en&gl=us,1671,1.0,Retail,California,San Diego,['Home improvement store' 'Appliance store' 'Bathroom supply store']
0x80c2bb98fea2a98f:0x8c6d7ee6dda9851a,"The Bigg Chill, 10850 W Olympic Blvd, Los Angeles, CA 90064",4.9,34.0437144,-118.4313531,The Bigg Chill,Other,"Counter-serve frozen yogurt shop featuring fat-free & dairy-free options, plus waffle cones & pies.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bb98fea2a98f:0x8c6d7ee6dda9851a?authuser=-1&hl=en&gl=us,3278,1.0,Other,California,Los Angeles,['Frozen yogurt shop' 'Ice cream shop']
0x80d951f7e34ca7dd:0x55c95d1c3b3cdbfe,"Denny's, 1904 Sweetwater Rd, National City, CA 91950",4.0,32.6609062,-117.07912359999999,Denny's,Food & Beverage,"Casual diner chain dishing up classic American comfort fare, including all-day breakfast favorites.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d951f7e34ca7dd:0x55c95d1c3b3cdbfe?authuser=-1&hl=en&gl=us,1380,1.0,Food & Beverage,California,other,['Diner' 'American restaurant' 'Breakfast restaurant']
0x80d957ffcdee700d:0x3fd932a1aa573d08,"Santee Village Sq, 9621 Mission Gorge Rd, Santee, CA 92071",4.4,32.8378869,-116.98795659999999,Santee Village Sq,Retail,,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d957ffcdee700d:0x3fd932a1aa573d08?authuser=-1&hl=en&gl=us,1084,,Retail,California,other,['Shopping mall']
0x80c34ca4fa5acb23:0xacd648430b84f946,"Pacific Auto Center, 16416 Valley Blvd, Fontana, CA 92335",4.2,34.0714721,-117.445045,Pacific Auto Center,Other,,Closed ⋅ Opens 9AM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c34ca4fa5acb23:0xacd648430b84f946?authuser=-1&hl=en&gl,1804,,Other,California,other,['Used car dealer']
0x80946801bf05cb43:0xbe2456347bd8d9f7,"Stanton Optical, 7031 N Blackstone Ave, Fresno, CA 93650",4.0,36.8376196,-119.79064779999999,Stanton Optical,Retail,,Open ⋅ Closes 7PM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80946801bf05cb43:0xbe2456347bd8d9f7?authuser=-1&hl=en&gl=us,1198,,Retail,California,Fresno,['Eye care center' 'Contact lenses supplier' 'Optician']
0x80dd31307ec354ad:0x2f9abd39563c8ce3,"Hooters of Long Beach, 90 Aquarium Way, Long Beach, CA 90802",4.1,33.7630951,-118.19463089999999,Hooters of Long Beach,Food & Beverage,Sports bar & grill chain famous for chicken wings served by waitresses in short shorts.,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd31307ec354ad:0x2f9abd39563c8ce3?authuser=-1&hl=en&gl=us,1970,2.0,Food & Beverage,California,Long Beach,['American restaurant' 'Chicken restaurant' 'Sports bar']
0x80dcd803b70fbf43:0x57807dd9fe03a9cc,"Red Lobster, 12892 Harbor Blvd, Garden Grove, CA 92840, United States",4.3,33.775549999999996,-117.917508,Red Lobster,Food & Beverage,Lively chain restaurant serving American seafood standards amid New England-themed decor.,Closed ⋅ Opens 11:30AM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcd803b70fbf43:0x57807dd9fe03a9cc?authuser=-1&hl=en&gl=kr,1593,2.0,Food & Beverage,California,other,['Seafood restaurant' 'American restaurant' 'Angler fish restaurant']
0x808fba6319bf0de5:0x6e2964c22bacc712,"Fuki Sushi, 4119 El Camino Real, Palo Alto, CA 94306",4.4,37.413888899999996,-122.1258333,Fuki Sushi,Food & Beverage,Sushi and other classic Japanese dishes draw diners to this traditional spot offering tatami rooms.,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fba6319bf0de5:0x6e2964c22bacc712?authuser=-1&hl=en&gl=us,1147,3.0,Food & Beverage,California,Palo Alto,['Sushi restaurant' 'Asian restaurant' 'Bar']
0x808fcbc3fab3c59b:0xbcfa443f6df67e3e,"Norman Y. Mineta San Jose International Airport (SJC), 1701 Airport Blvd, San Jose, CA 95110, United States",4.3,37.3639472,-121.92893749999999,Norman Y. Mineta San Jose International Airport,Other,This airport serving Silicon Valley showcases a variety of art inspired or created by technology.,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fcbc3fab3c59b:0xbcfa443f6df67e3e?authuser=-1&hl=en&gl,2878,,Other,California,San Jose,['Airport' 'International airport']
0x80857e5b830e4e39:0x68a7c0c0b72fc684,"Public Market Emeryville, 5959 Shellmound St, Emeryville, CA 94608",4.3,37.8413164,-122.2937355,Public Market Emeryville,"Retail, Food & Beverage","Unpretentious retail center with an emphasis on casual ethnic eateries, plus stores & services.",Open ⋅ Closes 8PM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80857e5b830e4e39:0x68a7c0c0b72fc684?authuser=-1&hl=en&gl,2543,,Food & Beverage,California,other,['Shopping mall' 'Restaurant']
0x80dcaf5a0da373e9:0x33d67306bba904e6,"Chick-fil-A, 2885 Canyon Springs Pkwy, Riverside, CA 92507",4.5,33.9392394,-117.2800183,Chick-fil-A,"Service, Food & Beverage","Fast-food chain serving chicken sandwiches, strips & nuggets along with salads & sides.",Closed ⋅ Opens 6:30AM Sat,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcaf5a0da373e9:0x33d67306bba904e6?authuser=-1&hl=en&gl=us,2035,1.0,Food & Beverage,California,Riverside,['Fast food restaurant' 'Breakfast restaurant' 'Caterer']
0x80c2f897eecb7543:0x2b810969093f4eb8,"Walmart Supercenter, 37140 47th St E, Palmdale, CA 93552, United States",3.9,34.556787199999995,-118.0423941,Walmart Supercenter,Retail,,Open ⋅ Closes 11PM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2f897eecb7543:0x2b810969093f4eb8?authuser=-1&hl=en&gl=kr,3760,1.0,Retail,California,other,['Department store' 'Clothing store' 'Craft store']
0x80dcdf241e972f55:0x71a9d0255bf5995f,"Mastro's Steakhouse, 633 Anton Blvd, Costa Mesa, CA 92626",4.6,33.689636199999995,-117.8826376,Mastro's Steakhouse,Food & Beverage,Snazzy chophouse serves decadent plates & drinks to glamorous crowds in a plush supper-club setting.,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcdf241e972f55:0x71a9d0255bf5995f?authuser=-1&hl=en&gl=us,1248,4.0,Food & Beverage,California,Costa Mesa,['Steak house' 'Restaurant']
0x808fe79f48babd2f:0x2254e95dc29e65ea,"First Street Alehouse, 2106 First St, Livermore, CA 94550",4.5,37.6814262,-121.77003549999999,First Street Alehouse,Food & Beverage,A huge collection of beer cans deck the walls at this convivial haunt for American grub & brews.,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fe79f48babd2f:0x2254e95dc29e65ea?authuser=-1&hl=en&gl=us,2430,2.0,Food & Beverage,California,Livermore,['American restaurant' 'Bar' 'Breakfast restaurant']
0x80c2f67c650fa271:0xb4b419c9e67b32e7,"McDonald's, 3750 Sierra Hwy, Acton, CA 93510",3.8,34.4928439,-118.19727479999999,McDonald's,Food & Beverage,"Classic, long-running fast-food chain known for its burgers, fries & shakes.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2f67c650fa271:0xb4b419c9e67b32e7?authuser=-1&hl=en&gl=us,1778,1.0,Food & Beverage,California,other,['Fast food restaurant' 'Breakfast restaurant' 'Coffee shop']
0x808f7e3e861f6461:0x16bf3c7919aaa08b,"Udupi Palace, 1007 Valencia St, San Francisco, CA 94110",4.2,37.7567752,-122.42095929999999,Udupi Palace,Food & Beverage,"Specializing in dosas & uttapams, this Indian eatery serves vegetarian fare in a basic setting.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808f7e3e861f6461:0x16bf3c7919aaa08b?authuser=-1&hl=en&gl=us,1135,1.0,Food & Beverage,California,San Francisco,['Indian restaurant']
0x89e3783bfbe0e0ab:0x4d73361da6a2cdb8,"San Francisco Premium Outlets, 2774 Livermore Outlets Dr, Livermore, CA 94551",4.3,37.6987272,-121.8440481,San Francisco Premium Outlets,Retail,"Outlet mall featuring a variety of designer & brand-name clothing, shoes, accessories & housewares.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e3783bfbe0e0ab:0x4d73361da6a2cdb8?authuser=-1&hl=en&gl=us,9998,,Retail,California,San Francisco,['Outlet mall']
0x809ade1bbc95c409:0x94a68c61253bacb8,"Black Bear Diner Citrus Heights, 7935 Madison Ave, Citrus Heights, CA 95610",4.2,38.6642383,-121.27079649999999,Black Bear Diner Citrus Heights,Food & Beverage,Down-home chain serving all-day American comfort food & desserts in a woodsy setting.,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809ade1bbc95c409:0x94a68c61253bacb8?authuser=-1&hl=en&gl=us,2127,2.0,Food & Beverage,California,other,['American restaurant' 'Breakfast restaurant' 'Diner']
0x808f80da7214f5f1:0xc45344405a1fb029,"In-N-Out Burger, 555 Willie Stargell Ave, Alameda, CA 94501",4.6,37.7837934,-122.2772186,In-N-Out Burger,Food & Beverage,"Classic California-based burger chain serving customizable patties, hand-cut fries & thick shakes.",Open ⋅ Closes 1AM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808f80da7214f5f1:0xc45344405a1fb029?authuser=-1&hl=en&gl,2475,1.0,Food & Beverage,California,Alameda,['Hamburger restaurant' 'American restaurant' 'Diner']
0x80dcdf2d944788c7:0x8d93c5c4ab8098c2,"The Boiling Crab, 1500 W MacArthur Blvd, Santa Ana, CA 92704, United States",4.6,33.6996135,-117.8883802,The Boiling Crab,Food & Beverage,"Casual small chain offering boiled-in-bag Cajun-spiced crawfish, oysters, shrimp & other shellfish.",Closed ⋅ Opens 12PM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcdf2d944788c7:0x8d93c5c4ab8098c2?authuser=-1&hl=en&gl=kr,2328,2.0,Food & Beverage,California,Santa Ana,['Seafood restaurant' 'Cajun restaurant' 'Crab house']
0x808df8ce2adf16a9:0x28eadf7380d450d,"Extra Space Storage, 311 W Rossi St, Salinas, CA 93907",4.9,36.683371099999995,-121.66403,Extra Space Storage,"Retail, Service",,Closed ⋅ Opens 9:30AM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808df8ce2adf16a9:0x28eadf7380d450d?authuser=-1&hl=en&gl=us,1692,,Retail,California,Salinas,"['Self-storage facility' 'Boat storage facility'
 'Moving and storage service']"
0x80d9544957270c53:0xa686588cc04aa86e,"Ponce's Mexican Restaurant, 4050 Adams Ave, San Diego, CA 92116",4.5,32.7634628,-117.1082107,Ponce's Mexican Restaurant,Food & Beverage,Bustling venue for traditional Mexican eats including burritos & enchiladas among retro decor.,Open ⋅ Closes 9PM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d9544957270c53:0xa686588cc04aa86e?authuser=-1&hl=en&gl,1201,2.0,Food & Beverage,California,San Diego,['Mexican restaurant' 'American restaurant' 'Family restaurant']
0x80c2b74d3bdef5f7:0xfa5269b7eece7321,"Nordstrom Rack, 6000 Sepulveda Blvd, Culver City, CA 90230",4.2,33.986504,-118.3926522,Nordstrom Rack,Retail,,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b74d3bdef5f7:0xfa5269b7eece7321?authuser=-1&hl=en&gl=us,1245,,Retail,California,Culver City,"['Department store' ""Children's clothing store"" 'Clothing store']"
0x8085808639dc9f65:0x9fbc24b00edb279f,"The View Lounge, 780 Mission St, San Francisco, CA 94103",4.4,37.7852269,-122.40448149999999,The View Lounge,Food & Beverage,Massive arched windows showcase city views at this posh lounge serving cocktails & small plates.,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8085808639dc9f65:0x9fbc24b00edb279f?authuser=-1&hl=en&gl=us,2047,3.0,Food & Beverage,California,San Francisco,['Californian restaurant' 'Bar' 'Lounge']
0x80dcaf5a93617a87:0xa9dcba142014b14,"Michaels, 2704 Canyon Springs Pkwy, Riverside, CA 92507",4.4,33.9418594,-117.28092989999999,Michaels,Retail,Chain retailer carrying art & hobby supplies plus home decor (most offer classes & custom framing).,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcaf5a93617a87:0xa9dcba142014b14?authuser=-1&hl=en&gl=us,1195,,Retail,California,Riverside,['Craft store' 'Art supply store' 'Picture frame shop']
0x54ce0ab8aef74b0d:0x37057d3f66cb086a,"Pilot Travel Center, 395 E Vista Dr, Weed, CA 96094",4.2,41.3990246,-122.37657999999999,Pilot Travel Center,"Service, Retail",,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54ce0ab8aef74b0d:0x37057d3f66cb086a?authuser=-1&hl=en&gl=us,1898,,Retail,California,other,['Truck stop' 'Convenience store' 'Gas station']
0x80c2c6488ea39f65:0x32bd85d61e4146bf,"Weller Court, 123 Astronaut Ellison S Onizuka St, Los Angeles, CA 90012",4.3,34.05,-118.24249999999999,Weller Court,Retail,,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c6488ea39f65:0x32bd85d61e4146bf?authuser=-1&hl=en&gl=us,1610,,Retail,California,Los Angeles,['Shopping mall']
0x808fc099c19cb1eb:0x37f03035405c56a3,"Red Lobster, RIGHT NEXT TO THE, 39401 Fremont Blvd, Fremont Hub, Fremont, CA 94538",4.0,37.544979999999995,-121.98254,Red Lobster,Food & Beverage,Lively chain restaurant serving American seafood standards amid New England-themed decor.,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fc099c19cb1eb:0x37f03035405c56a3?authuser=-1&hl=en&gl=us,1348,2.0,Food & Beverage,California,Fremont,['Seafood restaurant' 'American restaurant' 'Angler fish restaurant']
0x80dd3125a85f8ef3:0x13a546608196176c,"Parkers' Lighthouse, 435 Shoreline Village Drive, Long Beach, CA 90802",4.5,33.7598611,-118.1917967,Parkers' Lighthouse,Food & Beverage,"Mesquite-grilled seafood, sushi, steaks & a robust wine list, plus harbor views & live music.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd3125a85f8ef3:0x13a546608196176c?authuser=-1&hl=en&gl=us,1880,3.0,Food & Beverage,California,Long Beach,['Seafood restaurant' 'Bar' 'Diner']
0x80c2b4dc47bf61a5:0xe8b5cb95af3585c4,"Trader Joe's, 19720 Hawthorne Blvd, Torrance, CA 90503",4.7,33.8522499,-118.35328559999999,Trader Joe's,"Food & Beverage, Healthcare, Retail","Grocery chain with a variety of signature items, plus produce, dairy & more (most sell wine & beer).",Closed ⋅ Opens 8AM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b4dc47bf61a5:0xe8b5cb95af3585c4?authuser=-1&hl=en&gl=us,1164,2.0,Food & Beverage,California,Torrance,['Grocery store' 'Cheese shop' 'Florist']
0x80c29b76999176cb:0x3b88bd25a3660b8,"Black Angus Steakhouse, 9145 Corbin Ave, Northridge, CA 91324",4.2,34.2368279,-118.5628041,Black Angus Steakhouse,Food & Beverage,"Chain offers beef, seafood & surf 'n' turf combos plus traditional sides amid Western-themed decor.",Closed ⋅ Opens 3PM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c29b76999176cb:0x3b88bd25a3660b8?authuser=-1&hl=en&gl=us,1366,2.0,Food & Beverage,California,other,['Steak house' 'American restaurant' 'Bar & grill']
0x80dcd7cc63da2761:0xd4cc1bbf55be87b7,"Walmart Neighborhood Market, 1120 S Anaheim Blvd, Anaheim, CA 92805",4.1,33.8194879,-117.90796519999999,Walmart Neighborhood Market,Retail,,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcd7cc63da2761:0xd4cc1bbf55be87b7?authuser=-1&hl=en&gl=us,1990,1.0,Retail,California,Anaheim,['Supermarket' 'Deli' 'Department store']
0x80c2cedd6971d4a1:0xbb7d38bfcd71893c,"Guatemalteca Bakery, 5250 S Atlantic Blvd, Maywood, CA 90270",4.4,33.9921387,-118.1835187,Guatemalteca Bakery,Food & Beverage,,Open ⋅ Closes 8PM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2cedd6971d4a1:0xbb7d38bfcd71893c?authuser=-1&hl=en&gl=us,1256,2.0,Food & Beverage,California,other,['Guatemalan restaurant']
0x80c333bd286cca3f:0x70972aa9f0fcc4b0,"Carnitas Al Estilo Michoacan, 818 S Mountain Ave, Ontario, CA 91762",4.5,34.0551771,-117.67068409999999,Carnitas Al Estilo Michoacan,Food & Beverage,,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c333bd286cca3f:0x70972aa9f0fcc4b0?authuser=-1&hl=en&gl=us,1130,1.0,Food & Beverage,California,Ontario,['Mexican restaurant']
0x80c2c8aa2b9d1239:0x5b08bdf6d948913f,"La Mascota Bakery, 2715 Whittier Blvd, Los Angeles, CA 90023",4.4,34.0326348,-118.21126969999999,La Mascota Bakery,Food & Beverage,"Long-running, family-owned bakery specializing in Mexican breads, cakes & pastries, plus tamales.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c8aa2b9d1239:0x5b08bdf6d948913f?authuser=-1&hl=en&gl=us,1123,1.0,Food & Beverage,California,Los Angeles,['Tamale shop' 'Bakery' 'Mexican restaurant']
0x809050d1fa9b69d9:0x80d53348df4555dc,"Mistlin Honda, 4754 McHenry Ave, Modesto, CA 95356",4.5,37.709051099999996,-120.9940623,Mistlin Honda,"Service, Finance & Legal, Retail",,Closed ⋅ Opens 9AM Fri,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809050d1fa9b69d9:0x80d53348df4555dc?authuser=-1&hl=en&gl=us,1094,,Retail,California,Modesto,['Honda dealer' 'Auto parts store' 'Auto repair shop']
0x809ada85a4290e4f:0xcb1856cbd2f227a5,"Corti Brothers, 5810 Folsom Blvd, Sacramento, CA 95819",4.7,38.55726,-121.436256,Corti Brothers,Retail,"Long-running grocery offering fresh produce, upmarket food items, deli sandwiches & fine wines.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809ada85a4290e4f:0xcb1856cbd2f227a5?authuser=-1&hl=en&gl=us,1596,1.0,Retail,California,Folsom,['Gourmet grocery store' 'Deli' 'Wine store']
0x80dbf9fed5bf4b2f:0x4cf3d5b15706bb2c,"Olive Garden Italian Restaurant, 11555 Carmel Mountain Rd, San Diego, CA 92128",4.2,32.978521,-117.082449,Olive Garden Italian Restaurant,Food & Beverage,"Lively, family-friendly chain featuring Italian standards such as pastas & salads, with a full bar.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dbf9fed5bf4b2f:0x4cf3d5b15706bb2c?authuser=-1&hl=en&gl=us,1468,2.0,Food & Beverage,California,San Diego,['Italian restaurant' 'Caterer' 'Family restaurant']
0x8091e3968f09fb45:0x15e719e33960c240,"Costco Wholesale, 7251 Camino Arroyo, Gilroy, CA 95020",4.6,37.0081595,-121.5559102,Costco Wholesale,Retail,"Members-only warehouse selling a huge variety of items including bulk groceries, electronics & more.",Closed ⋅ Opens 9:30AM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8091e3968f09fb45:0x15e719e33960c240?authuser=-1&hl=en&gl=us,2996,2.0,Retail,California,other,['Warehouse store' 'Department store']
0x80ecf1038cd166c5:0x2aabd531ef39ca7,"Woodstock's Pizza SLO, 1000 Higuera St, San Luis Obispo, CA 93401",4.5,35.2813438,-120.66074769999999,Woodstock's Pizza SLO,Food & Beverage,"Lively, longstanding pizza place offering classic combos & white, wheat & gluten-free crust.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80ecf1038cd166c5:0x2aabd531ef39ca7?authuser=-1&hl=en&gl=us,1473,2.0,Food & Beverage,California,other,['Pizza restaurant' 'Restaurant']
